CAISO 15-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
15-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2020-10-01 07:15:00,2020-10-01 00:00:00,2020-10-01 00:15:00,2020-10-01,1,40.34639,38.81517,40.93418,2.27456,1.08479,3.35935,37.93904,37.93904,37.93904,0.13279,-0.20866,-0.36421
2020-10-01 07:30:00,2020-10-01 00:15:00,2020-10-01 00:30:00,2020-10-01,1,33.25707,32.99431,32.85129,0.0,0.0,0.0,33.26039,33.26039,33.26039,-0.00333,-0.26608,-0.4091
2020-10-01 07:45:00,2020-10-01 00:30:00,2020-10-01 00:45:00,2020-10-01,1,39.50657,38.92901,39.02018,0.13911,0.0436,0.2014,39.1911,39.1911,39.1911,0.17636,-0.30569,-0.37232
2020-10-01 08:00:00,2020-10-01 00:45:00,2020-10-01 01:00:00,2020-10-01,1,31.15222,30.6598,30.62264,0.0,0.0,0.0,30.9695,30.9695,30.9695,0.18272,-0.30969,-0.34686
2020-10-01 08:15:00,2020-10-01 01:00:00,2020-10-01 01:15:00,2020-10-01,2,37.66943,36.90745,36.94854,0.0,0.0,0.0,37.35194,37.35194,37.35194,0.31749,-0.44449,-0.4034
2020-10-01 08:30:00,2020-10-01 01:15:00,2020-10-01 01:30:00,2020-10-01,2,42.21356,36.0259,41.51665,0.0,-5.6125,0.0,41.98266,41.98266,41.98266,0.2309,-0.34426,-0.46601
2020-10-01 08:45:00,2020-10-01 01:30:00,2020-10-01 01:45:00,2020-10-01,2,40.04664,37.04311,39.44411,0.0,-2.58056,0.0,39.90299,39.90299,39.90299,0.14365,-0.27932,-0.45888
2020-10-01 09:00:00,2020-10-01 01:45:00,2020-10-01 02:00:00,2020-10-01,2,34.67206,33.75252,34.01677,0.0,-0.31943,0.0,34.48927,34.48927,34.48927,0.18279,-0.41732,-0.4725
2020-10-01 09:15:00,2020-10-01 02:00:00,2020-10-01 02:15:00,2020-10-01,3,31.77686,30.04391,31.21326,0.0,-1.29917,0.0,31.66287,31.66287,31.66287,0.11399,-0.31979,-0.44961
2020-10-01 09:30:00,2020-10-01 02:15:00,2020-10-01 02:30:00,2020-10-01,3,31.16963,29.43447,30.55231,0.0,-1.19229,0.0,31.02073,31.02073,31.02073,0.1489,-0.39396,-0.46841
2020-10-01 09:45:00,2020-10-01 02:30:00,2020-10-01 02:45:00,2020-10-01,3,31.19012,30.5157,30.45074,0.0,0.0,0.0,30.93644,30.93644,30.93644,0.25368,-0.42074,-0.4857
2020-10-01 10:00:00,2020-10-01 02:45:00,2020-10-01 03:00:00,2020-10-01,3,29.62785,28.71145,28.79438,0.0,-0.06246,0.0,29.24475,29.24475,29.24475,0.38311,-0.47084,-0.45037
2020-10-01 10:15:00,2020-10-01 03:00:00,2020-10-01 03:15:00,2020-10-01,4,33.57689,32.13934,32.88327,0.0,-0.83063,0.0,33.34679,33.34679,33.34679,0.23009,-0.37682,-0.46352
2020-10-01 10:30:00,2020-10-01 03:15:00,2020-10-01 03:30:00,2020-10-01,4,33.40172,32.82417,32.73787,0.0,0.0,0.0,33.19261,33.19261,33.19261,0.20911,-0.36844,-0.45474
2020-10-01 10:45:00,2020-10-01 03:30:00,2020-10-01 03:45:00,2020-10-01,4,31.80073,31.13512,31.08781,0.0,0.0,0.0,31.54521,31.54521,31.54521,0.25552,-0.41009,-0.45741
2020-10-01 11:00:00,2020-10-01 03:45:00,2020-10-01 04:00:00,2020-10-01,4,31.22724,30.52245,30.4699,0.0,0.0,0.0,30.91194,30.91194,30.91194,0.3153,-0.38949,-0.44204
2020-10-01 11:15:00,2020-10-01 04:00:00,2020-10-01 04:15:00,2020-10-01,5,31.27878,30.60939,30.5598,0.0,0.0,0.0,30.99057,30.99057,30.99057,0.28821,-0.38118,-0.43077
2020-10-01 11:30:00,2020-10-01 04:15:00,2020-10-01 04:30:00,2020-10-01,5,31.7395,31.12525,31.06225,0.0,0.0,0.0,31.5001,31.5001,31.5001,0.2394,-0.37485,-0.43785
2020-10-01 11:45:00,2020-10-01 04:30:00,2020-10-01 04:45:00,2020-10-01,5,36.42903,35.61596,35.61596,0.0,0.0,0.0,36.13632,36.13632,36.13632,0.2927,-0.52036,-0.52036
2020-10-01 12:00:00,2020-10-01 04:45:00,2020-10-01 05:00:00,2020-10-01,5,35.89652,35.05336,35.0676,0.0,0.0,0.0,35.57634,35.57634,35.57634,0.32019,-0.52297,-0.50874
2020-10-01 12:15:00,2020-10-01 05:00:00,2020-10-01 05:15:00,2020-10-01,6,31.73815,31.0632,31.03482,0.0,0.0,0.0,31.53945,31.53945,31.53945,0.1987,-0.47625,-0.50463
2020-10-01 12:30:00,2020-10-01 05:15:00,2020-10-01 05:30:00,2020-10-01,6,34.96265,34.25005,34.22571,0.0,0.0,0.0,34.76103,34.76103,34.76103,0.20161,-0.51099,-0.53532
2020-10-01 12:45:00,2020-10-01 05:30:00,2020-10-01 05:45:00,2020-10-01,6,41.08692,40.25016,40.22975,0.0,0.0,0.0,40.81753,40.81753,40.81753,0.2694,-0.56736,-0.58777
2020-10-01 13:00:00,2020-10-01 05:45:00,2020-10-01 06:00:00,2020-10-01,6,42.84733,41.7073,42.19277,0.46689,0.16478,0.67973,42.10675,42.10675,42.10675,0.27369,-0.56423,-0.59371
2020-10-01 13:15:00,2020-10-01 06:00:00,2020-10-01 06:15:00,2020-10-01,7,44.75524,39.8227,47.17643,6.88712,2.32947,9.92556,37.86812,37.86812,37.86812,0.0,-0.37489,-0.61725
2020-10-01 13:30:00,2020-10-01 06:15:00,2020-10-01 06:30:00,2020-10-01,7,30.2135,30.02115,29.74466,0.0,0.0,0.0,30.05421,30.05421,30.05421,0.15929,-0.03306,-0.30956
2020-10-01 13:45:00,2020-10-01 06:30:00,2020-10-01 06:45:00,2020-10-01,7,32.61305,32.58698,32.24156,0.0,0.0,0.0,32.58698,32.58698,32.58698,0.02607,0.0,-0.34542
2020-10-01 14:00:00,2020-10-01 06:45:00,2020-10-01 07:00:00,2020-10-01,7,31.5877,31.33291,31.11272,0.0,0.0,0.0,31.45558,31.45558,31.45558,0.13211,-0.12268,-0.34287
2020-10-01 14:15:00,2020-10-01 07:00:00,2020-10-01 07:15:00,2020-10-01,8,36.35675,36.05673,35.83262,0.0,0.0,0.0,36.1471,36.1471,36.1471,0.20965,-0.09037,-0.31448
2020-10-01 14:30:00,2020-10-01 07:15:00,2020-10-01 07:30:00,2020-10-01,8,32.18102,30.61894,31.59975,0.0,-1.12773,0.0,31.93829,31.93829,31.93829,0.24273,-0.19163,-0.33855
2020-10-01 14:45:00,2020-10-01 07:30:00,2020-10-01 07:45:00,2020-10-01,8,30.18064,28.40381,29.26157,0.0,-0.83099,0.0,29.74341,29.74341,29.74341,0.43723,-0.50861,-0.48184
2020-10-01 15:00:00,2020-10-01 07:45:00,2020-10-01 08:00:00,2020-10-01,8,27.60488,23.02264,26.55924,0.0,-3.46327,0.0,27.15947,27.15947,27.15947,0.44542,-0.67355,-0.60022
2020-10-01 15:15:00,2020-10-01 08:00:00,2020-10-01 08:15:00,2020-10-01,9,27.49887,22.99204,26.25396,0.0,-3.11339,0.0,27.00469,27.00469,27.00469,0.49419,-0.89926,-0.75073
2020-10-01 15:30:00,2020-10-01 08:15:00,2020-10-01 08:30:00,2020-10-01,9,25.74276,21.10267,24.39809,0.0,-3.10656,0.0,25.18122,25.18122,25.18122,0.56154,-0.972,-0.78314
2020-10-01 15:45:00,2020-10-01 08:30:00,2020-10-01 08:45:00,2020-10-01,9,20.56419,16.7937,19.43502,0.0,-2.44843,0.0,20.09202,20.09202,20.09202,0.47216,-0.84989,-0.65701
2020-10-01 16:00:00,2020-10-01 08:45:00,2020-10-01 09:00:00,2020-10-01,9,19.99544,16.24301,18.8822,0.0,-2.45365,0.0,19.53061,19.53061,19.53061,0.46483,-0.83396,-0.64842
2020-10-01 16:15:00,2020-10-01 09:00:00,2020-10-01 09:15:00,2020-10-01,10,21.93257,17.20624,20.62306,0.0,-3.29506,0.0,21.3622,21.3622,21.3622,0.57037,-0.8609,-0.73913
2020-10-01 16:30:00,2020-10-01 09:15:00,2020-10-01 09:30:00,2020-10-01,10,20.5661,16.71044,19.31773,0.0,-2.52299,0.0,20.07037,20.07037,20.07037,0.49574,-0.83693,-0.75264
2020-10-01 16:45:00,2020-10-01 09:30:00,2020-10-01 09:45:00,2020-10-01,10,23.36995,18.09564,21.78566,0.0,-3.54497,0.0,22.66506,22.66506,22.66506,0.70488,-1.02446,-0.8794
2020-10-01 17:00:00,2020-10-01 09:45:00,2020-10-01 10:00:00,2020-10-01,10,22.55215,17.80347,21.05408,0.0,-3.14094,0.0,21.93362,21.93362,21.93362,0.61853,-0.98921,-0.87954
2020-10-01 17:15:00,2020-10-01 10:00:00,2020-10-01 10:15:00,2020-10-01,11,22.25624,17.91907,20.82308,0.0,-2.82378,0.0,21.68167,21.68167,21.68167,0.57456,-0.93882,-0.85859
2020-10-01 17:30:00,2020-10-01 10:15:00,2020-10-01 10:30:00,2020-10-01,11,22.77798,18.32544,21.32728,0.0,-2.95963,0.0,22.21592,22.21592,22.21592,0.56206,-0.93085,-0.88864
2020-10-01 17:45:00,2020-10-01 10:30:00,2020-10-01 10:45:00,2020-10-01,11,24.29428,18.8203,22.74318,0.0,-3.92525,0.0,23.68095,23.68095,23.68095,0.61334,-0.9354,-0.93777
2020-10-01 18:00:00,2020-10-01 10:45:00,2020-10-01 11:00:00,2020-10-01,11,23.01992,18.77899,21.7438,0.0,-3.08268,0.0,22.66632,22.66632,22.66632,0.35359,-0.80465,-0.92252
2020-10-01 18:15:00,2020-10-01 11:00:00,2020-10-01 11:15:00,2020-10-01,12,22.2542,17.81634,21.04514,0.0,-3.416,0.0,22.02296,22.02296,22.02296,0.23124,-0.79062,-0.97782
2020-10-01 18:30:00,2020-10-01 11:15:00,2020-10-01 11:30:00,2020-10-01,12,24.87847,19.5058,23.6549,0.0,-4.43526,0.0,24.66879,24.66879,24.66879,0.20968,-0.72773,-1.01389
2020-10-01 18:45:00,2020-10-01 11:30:00,2020-10-01 11:45:00,2020-10-01,12,25.00813,19.85622,23.89067,0.0,-4.47595,0.0,24.94328,24.94328,24.94328,0.06485,-0.61111,-1.05261
2020-10-01 19:00:00,2020-10-01 11:45:00,2020-10-01 12:00:00,2020-10-01,12,30.29804,24.88895,29.13775,0.0,-4.94133,0.0,30.37397,30.37397,30.37397,-0.07593,-0.54369,-1.23622
2020-10-01 19:15:00,2020-10-01 12:00:00,2020-10-01 12:15:00,2020-10-01,13,25.90935,20.82215,24.8965,0.0,-4.61316,0.0,25.90417,25.90417,25.90417,0.00518,-0.46887,-1.00767
2020-10-01 19:30:00,2020-10-01 12:15:00,2020-10-01 12:30:00,2020-10-01,13,26.40206,22.46868,25.45147,0.0,-3.61828,0.0,26.47884,26.47884,26.47884,-0.07679,-0.39189,-1.02738
2020-10-01 19:45:00,2020-10-01 12:30:00,2020-10-01 12:45:00,2020-10-01,13,30.95225,25.42044,29.96013,0.0,-5.38829,0.0,31.19872,31.19872,31.19872,-0.24647,-0.38998,-1.23859
2020-10-01 20:00:00,2020-10-01 12:45:00,2020-10-01 13:00:00,2020-10-01,13,37.42581,31.02321,36.29261,0.0,-6.26283,0.0,37.77332,37.77332,37.77332,-0.34751,-0.48728,-1.48071
2020-10-01 20:15:00,2020-10-01 13:00:00,2020-10-01 13:15:00,2020-10-01,14,30.86788,26.41319,29.78889,0.0,-4.11887,0.0,31.09488,31.09488,31.09488,-0.22699,-0.56282,-1.30598
2020-10-01 20:30:00,2020-10-01 13:15:00,2020-10-01 13:30:00,2020-10-01,14,34.30012,29.32503,33.17915,0.0,-4.73291,0.0,34.59766,34.59766,34.59766,-0.29754,-0.53972,-1.4185
2020-10-01 20:45:00,2020-10-01 13:30:00,2020-10-01 13:45:00,2020-10-01,14,48.01321,39.95113,46.44519,0.0,-7.67491,0.0,48.39553,48.39553,48.39553,-0.38232,-0.76949,-1.95034
2020-10-01 21:00:00,2020-10-01 13:45:00,2020-10-01 14:00:00,2020-10-01,14,63.94005,54.34564,62.2629,0.0,-9.97796,0.0,65.00616,65.00616,65.00616,-1.0661,-0.68256,-2.74326
2020-10-01 21:15:00,2020-10-01 14:00:00,2020-10-01 14:15:00,2020-10-01,15,36.45923,30.93161,35.58609,0.0,-6.25151,0.0,37.31371,37.31371,37.31371,-0.85448,-0.1306,-1.72762
2020-10-01 21:30:00,2020-10-01 14:15:00,2020-10-01 14:30:00,2020-10-01,15,50.38243,42.88189,49.31783,0.0,-8.67366,0.0,51.67959,51.67959,51.67959,-1.29716,-0.12403,-2.36176
2020-10-01 21:45:00,2020-10-01 14:30:00,2020-10-01 14:45:00,2020-10-01,15,59.98362,51.46729,58.75344,0.0,-9.82033,0.0,61.50905,61.50905,61.50905,-1.52542,-0.22143,-2.75561
2020-10-01 22:00:00,2020-10-01 14:45:00,2020-10-01 15:00:00,2020-10-01,15,94.34581,81.02019,92.21343,0.0,-14.78259,0.0,96.48784,96.48784,96.48784,-2.14203,-0.68506,-4.27441
2020-10-01 22:15:00,2020-10-01 15:00:00,2020-10-01 15:15:00,2020-10-01,16,52.51187,52.19786,51.1333,-5.05217,-8.18748,-6.01144,59.90015,59.90015,59.90015,-2.33611,0.48519,-2.75541
2020-10-01 22:30:00,2020-10-01 15:15:00,2020-10-01 15:30:00,2020-10-01,16,65.78396,56.41579,65.37388,0.0,-12.58731,0.0,68.34697,68.34697,68.34697,-2.56301,0.65613,-2.97309
2020-10-01 22:45:00,2020-10-01 15:30:00,2020-10-01 15:45:00,2020-10-01,16,67.35315,58.46841,67.01723,0.0,-12.14602,0.0,69.98457,69.98457,69.98457,-2.63142,0.62986,-2.96735
2020-10-01 23:00:00,2020-10-01 15:45:00,2020-10-01 16:00:00,2020-10-01,16,65.39316,81.03886,62.27809,-15.38804,-3.83519,-18.30982,84.04203,84.04203,84.04203,-3.26083,0.83202,-3.45413
2020-10-01 23:15:00,2020-10-01 16:00:00,2020-10-01 16:15:00,2020-10-01,17,44.16015,39.02356,43.35318,1.06467,-6.71687,0.25319,45.1356,45.1356,45.1356,-2.04013,0.60482,-2.03562
2020-10-01 23:30:00,2020-10-01 16:15:00,2020-10-01 16:30:00,2020-10-01,17,46.49111,42.09363,46.09988,1.88616,-4.96046,1.5414,46.47317,46.47317,46.47317,-1.86822,0.58091,-1.91469
2020-10-01 23:45:00,2020-10-01 16:30:00,2020-10-01 16:45:00,2020-10-01,17,52.33774,46.79422,52.40756,1.39709,-6.50925,1.49862,52.85945,52.85945,52.85945,-1.9188,0.44402,-1.95051
2020-10-02 00:00:00,2020-10-01 16:45:00,2020-10-01 17:00:00,2020-10-01,17,56.57996,51.27506,56.92187,0.0,-8.42335,0.0,58.94974,58.94974,58.94974,-2.36978,0.74866,-2.02787
2020-10-02 00:15:00,2020-10-01 17:00:00,2020-10-01 17:15:00,2020-10-01,18,46.57069,55.84766,45.08554,-8.7962,-2.15684,-10.48777,57.33936,57.33936,57.33936,-1.97247,0.66514,-1.76605
2020-10-02 00:30:00,2020-10-01 17:15:00,2020-10-01 17:30:00,2020-10-01,18,53.93095,92.01411,51.11493,-18.08826,16.35923,-21.54631,74.65451,74.65451,74.65451,-2.6353,1.00037,-1.99328
2020-10-02 00:45:00,2020-10-01 17:30:00,2020-10-01 17:45:00,2020-10-01,18,952.1677,1023.3164,965.2636,-10.33226,8.01641,-12.33636,1000.0,1000.0,1000.0,-37.5,15.3,-22.4
2020-10-02 01:00:00,2020-10-01 17:45:00,2020-10-01 18:00:00,2020-10-01,18,958.51074,1020.852,978.33344,-1.98926,1.55197,-2.36654,1000.0,1000.0,1000.0,-39.5,19.3,-19.3
2020-10-02 01:15:00,2020-10-01 18:00:00,2020-10-01 18:15:00,2020-10-01,19,62.40346,494.5757,24.57225,-232.16643,181.12984,-277.1987,306.42865,306.42865,306.42865,-11.85879,7.01722,-4.65772
2020-10-02 01:30:00,2020-10-01 18:15:00,2020-10-01 18:30:00,2020-10-01,19,58.51616,418.3844,27.85306,-191.79129,151.10829,-229.15321,260.65546,260.65546,260.65546,-10.34802,6.62065,-3.64918
2020-10-02 01:45:00,2020-10-01 18:30:00,2020-10-01 18:45:00,2020-10-01,19,82.72009,667.9889,36.38969,-308.74484,244.9999,-368.16922,410.46967,410.46967,410.46967,-19.00475,12.51933,-5.91076
2020-10-02 02:00:00,2020-10-01 18:45:00,2020-10-01 19:00:00,2020-10-01,19,73.9589,82.24021,77.66921,-1.99932,0.37678,-0.55902,79.37118,79.37118,79.37118,-3.41296,2.49225,-1.14294
2020-10-02 02:15:00,2020-10-01 19:00:00,2020-10-01 19:15:00,2020-10-01,20,77.81807,84.1398,80.02659,-0.10673,0.08745,-0.12789,81.37511,81.37511,81.37511,-3.4503,2.67724,-1.22063
2020-10-02 02:30:00,2020-10-01 19:15:00,2020-10-01 19:30:00,2020-10-01,20,55.39398,58.34302,56.24795,0.0,0.0,0.0,56.93112,56.93112,56.93112,-1.53714,1.41189,-0.68317
2020-10-02 02:45:00,2020-10-01 19:30:00,2020-10-01 19:45:00,2020-10-01,20,53.68265,56.28064,54.31013,0.0,0.0,0.0,55.04219,55.04219,55.04219,-1.35954,1.23845,-0.73206
2020-10-02 03:00:00,2020-10-01 19:45:00,2020-10-01 20:00:00,2020-10-01,20,40.78302,42.30598,41.06597,0.0,0.0,0.0,41.61108,41.61108,41.61108,-0.82806,0.6949,-0.54511
2020-10-02 03:15:00,2020-10-01 20:00:00,2020-10-01 20:15:00,2020-10-01,21,40.14528,40.23281,40.15524,0.0,-1.21377,-0.13237,40.6658,40.6658,40.6658,-0.52052,0.78078,-0.37819
2020-10-02 03:30:00,2020-10-01 20:15:00,2020-10-01 20:30:00,2020-10-01,21,39.92544,41.1028,40.0343,0.0,0.0,0.0,40.32058,40.32058,40.32058,-0.39514,0.78222,-0.28628
2020-10-02 03:45:00,2020-10-01 20:30:00,2020-10-01 20:45:00,2020-10-01,21,34.09496,34.77885,34.01592,0.0,0.0,0.0,34.36645,34.36645,34.36645,-0.27149,0.4124,-0.35054
2020-10-02 04:00:00,2020-10-01 20:45:00,2020-10-01 21:00:00,2020-10-01,21,31.11572,31.80383,31.06231,0.0,0.0,0.0,31.4205,31.4205,31.4205,-0.30478,0.38333,-0.35819
2020-10-02 04:15:00,2020-10-01 21:00:00,2020-10-01 21:15:00,2020-10-01,22,37.98004,38.49525,37.77778,0.0,0.0,0.0,38.16323,38.16323,38.16323,-0.18318,0.33202,-0.38545
2020-10-02 04:30:00,2020-10-01 21:15:00,2020-10-01 21:30:00,2020-10-01,22,35.37028,35.69312,35.08647,0.0,0.0,0.0,35.47671,35.47671,35.47671,-0.10643,0.21641,-0.39024
2020-10-02 04:45:00,2020-10-01 21:30:00,2020-10-01 21:45:00,2020-10-01,22,34.33101,34.61359,34.03808,0.0,0.0,0.0,34.46196,34.46196,34.46196,-0.13096,0.15163,-0.42388
2020-10-02 05:00:00,2020-10-01 21:45:00,2020-10-01 22:00:00,2020-10-01,22,30.85162,31.05911,30.57289,0.0,0.0,0.0,30.9693,30.9693,30.9693,-0.11768,0.08981,-0.39641
2020-10-02 05:15:00,2020-10-01 22:00:00,2020-10-01 22:15:00,2020-10-01,23,46.44557,46.97059,46.27681,0.0,0.0,0.0,46.87683,46.87683,46.87683,-0.43127,0.09375,-0.60002
2020-10-02 05:30:00,2020-10-01 22:15:00,2020-10-01 22:30:00,2020-10-01,23,40.06364,40.22489,39.74919,0.0,0.0,0.0,40.31358,40.31358,40.31358,-0.24994,-0.08869,-0.56439
2020-10-02 05:45:00,2020-10-01 22:30:00,2020-10-01 22:45:00,2020-10-01,23,34.897,34.79897,34.51186,0.0,0.0,0.0,35.01254,35.01254,35.01254,-0.11554,-0.21358,-0.50068
2020-10-02 06:00:00,2020-10-01 22:45:00,2020-10-01 23:00:00,2020-10-01,23,30.35598,30.22794,29.99319,0.0,0.0,0.0,30.48708,30.48708,30.48708,-0.13109,-0.25914,-0.49389
2020-10-02 06:15:00,2020-10-01 23:00:00,2020-10-01 23:15:00,2020-10-01,24,39.79323,39.43205,39.24551,0.0,0.0,0.0,39.69004,39.69004,39.69004,0.10319,-0.25799,-0.44453
2020-10-02 06:30:00,2020-10-01 23:15:00,2020-10-01 23:30:00,2020-10-01,24,38.39538,37.96316,37.85223,0.0,0.0,0.0,38.25003,38.25003,38.25003,0.14535,-0.28688,-0.3978
2020-10-02 06:45:00,2020-10-01 23:30:00,2020-10-01 23:45:00,2020-10-01,24,32.99091,32.70091,32.5625,0.0,0.0,0.0,32.95466,32.95466,32.95466,0.03625,-0.25375,-0.39216
2020-10-02 07:00:00,2020-10-01 23:45:00,2020-10-02 00:00:00,2020-10-01,24,29.243,28.76518,28.73022,0.0,0.0,0.0,29.1352,29.1352,29.1352,0.1078,-0.37002,-0.40498
2020-10-02 07:15:00,2020-10-02 00:00:00,2020-10-02 00:15:00,2020-10-02,1,34.56743,34.1502,34.064,0.0,0.0,0.0,34.48122,34.48122,34.48122,0.0862,-0.33102,-0.41722
2020-10-02 07:30:00,2020-10-02 00:15:00,2020-10-02 00:30:00,2020-10-02,1,34.07565,33.21836,33.23186,0.0,0.0,0.0,33.75163,33.75163,33.75163,0.32402,-0.53328,-0.51978
2020-10-02 07:45:00,2020-10-02 00:30:00,2020-10-02 00:45:00,2020-10-02,1,34.00063,33.08306,33.16373,0.0,0.0,0.0,33.61075,33.61075,33.61075,0.38988,-0.52769,-0.44702
2020-10-02 08:00:00,2020-10-02 00:45:00,2020-10-02 01:00:00,2020-10-02,1,28.72819,27.86711,27.98647,0.0,0.0,0.0,28.41843,28.41843,28.41843,0.30976,-0.55132,-0.43196
2020-10-02 08:15:00,2020-10-02 01:00:00,2020-10-02 01:15:00,2020-10-02,2,32.603,31.75993,31.82429,0.0,0.0,0.0,32.17825,32.17825,32.17825,0.42475,-0.41832,-0.35396
2020-10-02 08:30:00,2020-10-02 01:15:00,2020-10-02 01:30:00,2020-10-02,2,31.97333,31.01054,31.13325,0.0,0.0,0.0,31.46362,31.46362,31.46362,0.50971,-0.45308,-0.33037
2020-10-02 08:45:00,2020-10-02 01:30:00,2020-10-02 01:45:00,2020-10-02,2,29.69309,28.70283,28.85765,0.0,0.0,0.0,29.21111,29.21111,29.21111,0.48198,-0.50827,-0.35345
2020-10-02 09:00:00,2020-10-02 01:45:00,2020-10-02 02:00:00,2020-10-02,2,26.20465,25.17716,25.36773,0.0,0.0,0.0,25.75142,25.75142,25.75142,0.45323,-0.57426,-0.3837
2020-10-02 09:15:00,2020-10-02 02:00:00,2020-10-02 02:15:00,2020-10-02,3,28.75966,27.87117,27.95323,0.0,0.0,0.0,28.29561,28.29561,28.29561,0.46405,-0.42443,-0.34238
2020-10-02 09:30:00,2020-10-02 02:15:00,2020-10-02 02:30:00,2020-10-02,3,27.26607,26.36248,26.459,0.0,0.0,0.0,26.81293,26.81293,26.81293,0.45314,-0.45046,-0.35393
2020-10-02 09:45:00,2020-10-02 02:30:00,2020-10-02 02:45:00,2020-10-02,3,26.11867,25.16236,25.2909,0.0,0.0,0.0,25.70736,25.70736,25.70736,0.41132,-0.545,-0.41646
2020-10-02 10:00:00,2020-10-02 02:45:00,2020-10-02 03:00:00,2020-10-02,3,24.29411,23.48759,23.574,0.0,0.0,0.0,24.00367,24.00367,24.00367,0.29044,-0.51608,-0.42967
2020-10-02 10:15:00,2020-10-02 03:00:00,2020-10-02 03:15:00,2020-10-02,4,26.87321,26.0942,26.11804,0.0,0.0,0.0,26.49695,26.49695,26.49695,0.37626,-0.40275,-0.37891
2020-10-02 10:30:00,2020-10-02 03:15:00,2020-10-02 03:30:00,2020-10-02,4,26.71872,25.9545,25.97558,0.0,0.0,0.0,26.35242,26.35242,26.35242,0.3663,-0.39792,-0.37684
2020-10-02 10:45:00,2020-10-02 03:30:00,2020-10-02 03:45:00,2020-10-02,4,26.74245,25.88701,25.91859,0.0,0.0,0.0,26.32131,26.32131,26.32131,0.42114,-0.4343,-0.40272
2020-10-02 11:00:00,2020-10-02 03:45:00,2020-10-02 04:00:00,2020-10-02,4,25.92388,25.12784,25.14576,0.0,0.0,0.0,25.59625,25.59625,25.59625,0.32763,-0.46841,-0.45049
2020-10-02 11:15:00,2020-10-02 04:00:00,2020-10-02 04:15:00,2020-10-02,5,26.07236,25.1501,25.22717,0.0,0.0,0.0,25.68959,25.68959,25.68959,0.38277,-0.53948,-0.46241
2020-10-02 11:30:00,2020-10-02 04:15:00,2020-10-02 04:30:00,2020-10-02,5,26.15631,25.19318,25.28589,0.0,0.0,0.0,25.752,25.752,25.752,0.40431,-0.55882,-0.46611
2020-10-02 11:45:00,2020-10-02 04:30:00,2020-10-02 04:45:00,2020-10-02,5,26.64962,25.57872,25.71225,0.0,0.0,0.0,26.18356,26.18356,26.18356,0.46607,-0.60484,-0.4713
2020-10-02 12:00:00,2020-10-02 04:45:00,2020-10-02 05:00:00,2020-10-02,5,26.05796,24.98877,25.14004,0.0,0.0,0.0,25.64002,25.64002,25.64002,0.41793,-0.65126,-0.49998
2020-10-02 12:15:00,2020-10-02 05:00:00,2020-10-02 05:15:00,2020-10-02,6,28.77119,27.62994,27.75989,0.0,0.0,0.0,28.24859,28.24859,28.24859,0.5226,-0.61864,-0.4887
2020-10-02 12:30:00,2020-10-02 05:15:00,2020-10-02 05:30:00,2020-10-02,6,28.83346,27.83421,27.92505,0.0,0.0,0.0,28.38777,28.38777,28.38777,0.44569,-0.55356,-0.46272
2020-10-02 12:45:00,2020-10-02 05:30:00,2020-10-02 05:45:00,2020-10-02,6,31.91157,30.82007,30.92702,0.0,0.0,0.0,31.45547,31.45547,31.45547,0.4561,-0.6354,-0.52845
2020-10-02 13:00:00,2020-10-02 05:45:00,2020-10-02 06:00:00,2020-10-02,6,31.15891,30.16163,30.24782,0.0,0.0,0.0,30.78032,30.78032,30.78032,0.3786,-0.61868,-0.5325
2020-10-02 13:15:00,2020-10-02 06:00:00,2020-10-02 06:15:00,2020-10-02,7,30.69978,29.95426,29.88152,0.0,0.0,0.0,30.30581,30.30581,30.30581,0.39398,-0.35155,-0.42428
2020-10-02 13:30:00,2020-10-02 06:15:00,2020-10-02 06:30:00,2020-10-02,7,34.97858,33.98244,33.97555,0.0,0.0,0.0,34.46845,34.46845,34.46845,0.51013,-0.48601,-0.4929
2020-10-02 13:45:00,2020-10-02 06:30:00,2020-10-02 06:45:00,2020-10-02,7,42.54036,41.01196,41.14141,0.0,0.0,0.0,41.75945,41.75945,41.75945,0.7809,-0.74749,-0.61804
2020-10-02 14:00:00,2020-10-02 06:45:00,2020-10-02 07:00:00,2020-10-02,7,37.10888,35.7095,35.88807,0.0,0.0,0.0,36.44199,36.44199,36.44199,0.66689,-0.73248,-0.55392
2020-10-02 14:15:00,2020-10-02 07:00:00,2020-10-02 07:15:00,2020-10-02,8,35.17211,33.70331,33.92345,0.0,0.0,0.0,34.39815,34.39815,34.39815,0.77396,-0.69484,-0.47469
2020-10-02 14:30:00,2020-10-02 07:15:00,2020-10-02 07:30:00,2020-10-02,8,30.75082,29.28892,29.53808,0.0,0.0,0.0,30.01837,30.01837,30.01837,0.73245,-0.72945,-0.48029
